2013,Philipp Grubauer ,21,WSH ,2,0,1,0,5,59,54,.915,3.57,0,84,0,0,0,0,Philipp,Grubauer 
2013,Peter Budaj ,30,MTL ,13,8,1,1,25,273,248,.908,2.29,1,656,0,0,0,0,Peter,Budaj 
2013,Al Montoya ,27,WPG ,7,3,1,0,17,168,151,.899,2.91,1,351,0,0,0,0,Al,Montoya 
2013,Ondrej Pavelec ,25,WPG ,44,21,20,3,119,1251,1132,.905,2.80,0,2553,0,0,0,2,Ondrej,Pavelec 
2013,Daniel Taylor ,26,CGY ,2,1,1,0,6,68,62,.912,3.00,0,120,0,0,0,0,Daniel,Taylor 
2013,Jaroslav Halak ,27,STL ,16,6,5,1,29,286,257,.899,2.14,3,813,0,1,1,0,Jaroslav,Halak 
2013,Martin Biron ,35,NYR ,6,2,2,1,13,156,143,.917,2.32,0,336,0,0,0,0,Martin,Biron 
2013,Jake Allen ,22,STL ,15,9,4,0,33,346,313,.905,2.46,1,804,0,0,0,0,Jake,Allen 
2013,Jussi Rynnas ,25,TOR ,1,,,,0,6,6,1.000,.00,0,10,0,0,0,0,Jussi,Rynnas 
2013,Petr Mrazek ,20,DET ,2,1,1,0,4,51,47,.922,2.02,0,119,0,0,0,0,Petr,Mrazek 
2013,Sami Aittokallio ,20,COL ,1,,,,2,25,23,.920,2.45,0,49,0,0,0,0,Sami,Aittokallio 
2013,Keith Kinkaid ,23,NJD ,1,,,,1,13,12,.923,2.31,0,26,0,0,0,0,Keith,Kinkaid 
2013,Jeff Frazee ,25,NJD ,1,,,,0,3,3,1.000,.00,0,19,0,0,0,0,Jeff,Frazee 
2013,Carter Hutton ,27,CHI ,1,0,1,0,3,28,25,.893,3.05,0,59,0,0,0,0,Carter,Hutton 
2013,Darcy Kuemper ,22,MIN ,6,1,2,0,10,119,109,.916,2.08,0,288,0,0,0,0,Darcy,Kuemper 
2013,Yann Danis ,31,EDM ,3,1,0,0,7,59,52,.881,3.82,0,110,0,0,0,0,Yann,Danis 
2013,Justin Peters ,26,CAR ,19,4,11,1,55,506,451,.891,3.46,1,954,0,0,0,0,Justin,Peters 
2013,Anders Lindback ,24,TBL ,24,10,10,1,63,642,579,.902,2.90,0,1304,0,1,1,0,Anders,Lindback 
2013,Josh Harding ,28,MIN ,5,1,1,0,10,73,63,.863,3.24,1,185,0,0,0,0,Josh,Harding 
2013,Christopher Nihlstorp ,28,DAL ,5,1,3,1,15,146,131,.897,3.09,0,291,0,0,0,0,Christopher,Nihlstorp 
2013,Alex Stalock ,25,SJS ,2,0,0,1,2,13,11,.846,2.86,0,42,0,0,0,0,Alex,Stalock 
2013,Joey MacDonald ,32,CGY ,21,8,9,1,55,562,507,.902,2.87,0,1148,0,0,0,0,Joey,MacDonald 
2013,Matt Hackett ,22,MIN ,1,0,1,0,5,33,28,.848,5.08,0,59,0,0,0,0,Matt,Hackett 
2013,Cedrick Desjardins ,27,TBL ,3,0,3,0,8,73,65,.890,3.00,0,160,0,0,0,0,Cedrick,Desjardins 
2013,Kevin Poulin ,22,NYI ,5,1,3,0,13,122,109,.893,3.02,0,258,0,0,0,0,Kevin,Poulin 
2013,Brian Boucher ,36,PHI ,4,0,2,0,6,55,49,.891,2.50,0,144,0,0,0,0,Brian,Boucher 
2013,Michael Leighton ,31,PHI ,1,0,1,0,5,26,21,.808,5.08,0,59,0,0,0,0,Michael,Leighton 
2013,Leland Irving ,24,CGY ,6,2,1,1,15,128,113,.883,3.33,0,270,0,1,1,0,Leland,Irving 
2013,Jose Theodore ,36,FLA ,15,4,6,3,42,391,349,.893,3.29,0,766,0,0,0,2,Jose,Theodore 
2013,Rick DiPietro ,31,NYI ,3,0,3,0,12,83,71,.855,4.09,0,176,0,0,0,0,Rick,DiPietro 
2013,Mathieu Garon ,35,TBL ,18,5,9,2,44,427,383,.897,2.90,0,910,0,0,0,0,Mathieu,Garon 
2013,Richard Bachman ,25,DAL ,13,6,5,0,33,288,255,.885,3.25,0,609,0,0,0,0,Richard,Bachman 
2013,Ilya Bryzgalov ,32,PHI ,40,19,17,3,107,1066,959,.900,2.79,1,2298,0,3,3,0,Ilya,Bryzgalov 
2013,Jonas Gustavsson ,28,DET ,7,2,2,1,17,140,123,.879,2.92,0,349,0,1,1,2,Jonas,Gustavsson 
2013,Chris Mason ,36,NSH ,11,1,7,1,29,229,200,.873,3.73,0,467,0,0,0,0,Chris,Mason 
2013,Jonathan Quick ,27,LAK ,37,18,13,4,87,889,802,.902,2.45,1,2134,0,0,0,2,Jonathan,Quick 
2013,Martin Brodeur ,40,NJD ,29,13,9,7,65,654,589,.901,2.22,2,1757,1,2,3,0,Martin,Brodeur 
2013,Johan Hedberg ,39,NJD ,19,6,10,3,51,435,384,.883,2.76,1,1108,0,1,1,4,Johan,Hedberg 
2013,Scott Clemmensen ,35,FLA ,19,3,7,2,53,421,368,.874,3.67,0,866,0,0,0,0,Scott,Clemmensen 
2013,Miikka Kiprusoff ,36,CGY ,24,8,14,2,77,650,573,.882,3.44,0,1344,0,1,1,0,Miikka,Kiprusoff 
